entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
2365	1979	Amran et al. 1979	599	1979	nehe	nehe	n e h e	nehe	n e h e
2380	1979	Amran et al. 1979	607	1979	maau	maau	m a a u	maːu	m aː u
2411	1979	Amran et al. 1979	615	1979	ebea ; eapi	ebea ; eapi	e b e a # ; # e a p i	ebea ; eapi	e b e a # ; # e a p i
2447	1979	Amran et al. 1979	627	1979	wa pa yoy	wa pa yoy	w a # p a # y o y	wa pa joj	w a # p a # j o j
2470	1979	Amran et al. 1979	637	1979	kaakih	kaakih	k a a k i h	kaːkih	k aː k i h
2514	1979	Amran et al. 1979	654	1979	eadopo ; dapo	eadopo ; dapo	e a d o p o # ; # d a p o	eadopo ; dapo	e a d o p o # ; # d a p o
2553	1979	Amran et al. 1979	662	1979	eono	eono	e o n o	eono	e o n o
2752	1979	Amran et al. 1979	744	1979	kaau	kaau	k a a u	kaːu	k aː u
2770	1979	Amran et al. 1979	748	1979	purdu	purdu	p u r d u	purdu	p u r d u
2792	1979	Amran et al. 1979	754	1979	yahipku kamuh	yahipku kamuh	y a h i p k u # k a m u h	jahipku kamuh	j a h i p k u # k a m u h
2794	1979	Amran et al. 1979	755	1979	yahadih	yahadih	y a h a d i h	jahadih	j a h a d i h
2877	1979	Amran et al. 1979	786	1979	kenan	kenan	k e n a n	kenan	k e n a n
2911	1979	Amran et al. 1979	800	1979	eai	eai	e a i	eai	e a i
2970	1979	Amran et al. 1979	828	1979	her	her	h e r	her	h e r
3022	1979	Amran et al. 1979	846	1979	keepe	keepe	k e e p e	keːpe	k eː p e
3178	1979	Amran et al. 1979	899	1979	kipame	kipame	k i p a m e	kipame	k i p a m e
3216	1979	Amran et al. 1979	912	1979	paruru	paruru	p a r u r u	paruru	p a r u r u
3279	1979	Amran et al. 1979	934	1979	pe	pe	p e	pe	p e
3359	1979	Amran et al. 1979	966	1979	kaue	kaue	k a u e	kaue	k a u e
3382	1979	Amran et al. 1979	970	1979	kirkuk	kirkuk	k i r k u k	kirkuk	k i r k u k
3392	1979	Amran et al. 1979	973	1979	na po a ah	na po a ah	n a # p o # a # a h	na po a ah	n a # p o # a # a h
3404	1979	Amran et al. 1979	975	1979	opunai	opunai	o p u n a i	opunai	o p u n a i
3418	1979	Amran et al. 1979	978	1979	eudaheudal	eudaheudal	e u d a h e u d a l	eudaheudal	e u d a h e u d a l
3440	1979	Amran et al. 1979	987	1979	kuieah	kuieah	k u i e a h	kuieah	k u i e a h
3505	1979	Amran et al. 1979	1016	1979	kipeuaka [kitayu]	kipeuaka [kitayu]	k i p e u a k a # [ k i t a y u ]	kipeuaka [kitaju]	k i p e u a k a # [ k i t a j u ]
3520	1979	Amran et al. 1979	1023	1979	yahaneuk	yahaneuk	y a h a n e u k	jahaneuk	j a h a n e u k
3548	1979	Amran et al. 1979	1035	1979	ki	ki	k i	ki	k i
3576	1979	Amran et al. 1979	1047	1979	dehe	dehe	d e h e	dehe	d e h e
3584	1979	Amran et al. 1979	1048	1979	bahauka	bahauka	b a h a u k a	bahauka	b a h a u k a
3678	1979	Amran et al. 1979	1083	1979	kahabei	kahabei	k a h a b e i	kahabei	k a h a b e i
3691	1979	Amran et al. 1979	1088	1979	yabakuru	yabakuru	y a b a k u r u	jabakuru	j a b a k u r u
3709	1979	Amran et al. 1979	1097	1979	kamiyu	kamiyu	k a m i y u	kamiju	k a m i j u
3777	1979	Amran et al. 1979	1120	1979	eadaradr	eadaradr	e a d a r a d r	eadaradr	e a d a r a d r
3792	1979	Amran et al. 1979	1124	1979	okong	okong	o k o ng	okoŋ	o k o ŋ
3825	1979	Amran et al. 1979	1134	1979	a dea	a dea	a # d e a	a dea	a # d e a
3964	1979	Amran et al. 1979	1195	1979	lola	lola	l o l a	lola	l o l a
3971	1979	Amran et al. 1979	1199	1979	apuha	apuha	a p u h a	apuha	a p u h a
3999	1979	Amran et al. 1979	1212	1979	pakahdre	pakahdre	p a k a h d r e	pakahdre	p a k a h d r e
4008	1979	Amran et al. 1979	1213	1979	poru	poru	p o r u	poru	p o r u
4031	1979	Amran et al. 1979	1220	1979	puuke	puuke	p u u k e	puːke	p uː k e
4057	1979	Amran et al. 1979	1227	1979	paka'wa	paka'wa	p a k a ' w a	pakaʔwa	p a k a ʔ w a
4137	1979	Amran et al. 1979	1257	1979	e'pururui ; purudu	e'pururui ; purudu	e ' p u r u r u i # ; # p u r u d u	eʔpururui ; purudu	e ʔ p u r u r u i # ; # p u r u d u
4182	1979	Amran et al. 1979	1272	1979	ai ; inou	ai ; inou	a i # ; # i n o u	ai ; inou	a i # ; # i n o u
4211	1979	Amran et al. 1979	1288	1979	ka'a	ka'a	k a ' a	kaʔa	k a ʔ a
