entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1589	1987	Kähler 1987	309	1987K	kipupu	kipupu	k i p u p u	kipupu	k i p u p u
1599	1987	Kähler 1987	315	1987K	emũʔĩñã	emũ'ĩñã	e m ũ ' ĩ ñ ã	emũʔĩɲã	e m ũ ʔ ĩ ɲ ã
1604	1987	Kähler 1987	317	1987K	ki-duduki	ki-duduki	k i - d u d u k i	ki-duduki	k i - d u d u k i
1609	1987	Kähler 1987	318	1987K	kikixo ; kadixo	kikixo ; kadixo	k i k i x o # ; # k a d i x o	kikiço ; kadiço	k i k i ç o # ; # k a d i ç o
1614	1987	Kähler 1987	321	1987K	kah(a͜)ibi	kah(a:)ibi	k a h ( a :) i b i	kah(a͜)ibi	k a h ( a͜ ) i b i
1618	1987	Kähler 1987	323	1987K	kadeʔo	kade'o	k a d e ' o	kadeʔo	k a d e ʔ o
1622	1987	Kähler 1987	324	1987K	kikeʔo	kike'o	k i k e ' o	kikeʔo	k i k e ʔ o
1625	1987	Kähler 1987	325	1987K	eabúa	eabúa	e a b ú a	eabúa	e a b ú a
1629	1987	Kähler 1987	327	1987K	ke	ke	k e	ke	k e
1635	1987	Kähler 1987	328	1987K	epãʔõpãʔõ ; epõʔõpãõ	epã'õpã'õ ; epõ'õpãõ	e p ã ' õ p ã ' õ # ; # e p õ ' õ p ã õ	epãʔɔ͂pãʔɔ͂ ; epɔ͂ʔɔ͂pãɔ͂	e p ã ʔ ɔ͂ p ã ʔ ɔ͂ # ; # e p ɔ͂ ʔ ɔ͂ p ã ɔ͂
1639	1987	Kähler 1987	329	1987K	ehokai ; ehõkãĩ	ehokai ; ehõkãĩ	e h o k a i # ; # e h õ k ã ĩ	ehokai ; ehɔ͂kãĩ	e h o k a i # ; # e h ɔ͂ k ã ĩ
1640	1987	Kähler 1987	330	1987K	ẽnãnĩ	ẽnãnĩ	ẽ n ã n ĩ	ẽnãnĩ	ẽ n ã n ĩ
