entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
1364	1895	Stockhof 1987	244	1895	kŏrŏ-kŏrŏ	kOrO-kOrO	k O r O - k O r O	kɔrɔ-kɔrɔ	k ɔ r ɔ - k ɔ r ɔ
1375	1895	Stockhof 1987	248	1895	kakènèbaka ; kakèbara	kakEnEbaka ; kakEbara	k a k E n E b a k a # ; # k a k E b a r a	kakɛnɛbaka ; kakɛbara	k a k ɛ n ɛ b a k a # ; # k a k ɛ b a r a
1380	1895	Stockhof 1987	249	1895	kijakki	kiyakki	k i y a k k i	kijakki	k i j a k k i
1399	1895	Stockhof 1987	252	1895	kahaoe(k)	kahau'	k a h a u '	kahauʔ	k a h a u ʔ
1408	1895	Stockhof 1987	256	1895	kǎrāhā	kăraahaa	k ă r aa h aa	kᾰraːhaː	k ᾰ r aː h aː
1414	1895	Stockhof 1987	257	1895	koedŏdŏkŏ	kudOdOkO	k u d O d O k O	kudɔdɔkɔ	k u d ɔ d ɔ k ɔ
1421	1895	Stockhof 1987	260	1895	kĕlèpè	kėlEpE	k ė l E p E	kəlɛpɛ	k ə l ɛ p ɛ
1433	1895	Stockhof 1987	264	1895	fahoeroe ; pakoeroe	fahuru ; pakuru	f a h u r u # ; # p a k u r u	fahuru ; pakuru	f a h u r u # ; # p a k u r u
1438	1895	Stockhof 1987	265	1895	èā	Eaa	E aa	ɛaː	ɛ aː
1448	1895	Stockhof 1987	266	1895	panaŏ	panaO	p a n a O	panaɔ	p a n a ɔ
1454	1895	Stockhof 1987	269	1895	fèfèja(k)ĕ	fEfEya'ė	f E f E y a ' ė	fɛfɛjaʔə	f ɛ f ɛ j a ʔ ə
1455	1895	Stockhof 1987	270	1895	èèhandie	EEhandi	E E h a n d i	ɛɛhandi	ɛ ɛ h a n d i
1458	1895	Stockhof 1987	271	1895	èpiko(k)	EpikO'	E p i k O '	ɛpikɔʔ	ɛ p i k ɔ ʔ
1473	1895	Stockhof 1987	276	1895	èko(k)	EkO'	E k O '	ɛkɔʔ	ɛ k ɔ ʔ
1476	1895	Stockhof 1987	277	1895	èafodiĕ	EafOdiė	E a f O d i ė	ɛafɔdiə	ɛ a f ɔ d i ə
1491	1895	Stockhof 1987	283	1895	kikĕrā	kikėraa	k i k ė r aa	kikəraː	k i k ə r aː
1495	1895	Stockhof 1987	284	1895	[oea ka bai]koā	[ua ka bai]kOaa	[ u a # k a # b a i ] k O aa	[ua ka bai]kɔaː	[ u a # k a # b a i ] k ɔ aː
