entry_id	year	EngganoSource	id	year_id	words	commons	commons_tokenised	ipa	ipa_tokenised
7301	1987	Kasim et al. 1987	2430	1987	kaqtahawdh	ka'taha:udʰ	k a ' t a h a:u d ʰ	kaʔtahaudʰ	k a ʔ t a h au d ʰ
7302	1987	Kasim et al. 1987	2430	1987	kaqtahawdh	ka'taha:udʰ	k a ' t a h a:u d ʰ	kaʔtahaudʰ	k a ʔ t a h au d ʰ
7325	1987	Kasim et al. 1987	2438	1987	a	a	a	a	a
7326	1987	Kasim et al. 1987	2438	1987	a	a	a	a	a
7336	1987	Kasim et al. 1987	2440	1987	ikʰ	ikʰ	i kʰ	ikʰ	i kʰ
7337	1987	Kasim et al. 1987	2440	1987	ikʰ	ikʰ	i kʰ	ikʰ	i kʰ
7357	1987	Kasim et al. 1987	2450	1987	kamoq	kamo'	k a m o '	kamoʔ	k a m o ʔ
7358	1987	Kasim et al. 1987	2450	1987	kamoq	kamo'	k a m o '	kamoʔ	k a m o ʔ
7371	1987	Kasim et al. 1987	2453	1987	yah	yah	y a h	jah	j a h
7372	1987	Kasim et al. 1987	2453	1987	yah	yah	y a h	jah	j a h
7385	1987	Kasim et al. 1987	2457	1987	wan	wan	w a n	wan	w a n
7386	1987	Kasim et al. 1987	2457	1987	wan	wan	w a n	wan	w a n
7396	1987	Kasim et al. 1987	2459	1987	yahan	yahan	y a h a n	jahan	j a h a n
7397	1987	Kasim et al. 1987	2459	1987	nuq	nu'	n u '	nuʔ	n u ʔ
7419	1987	Kasim et al. 1987	2468	1987	ha	ha	h a	ha	h a
7420	1987	Kasim et al. 1987	2468	1987	ha	ha	h a	ha	h a
7435	1987	Kasim et al. 1987	2471	1987	atipoh	atipoh	a t i p o h	atipoh	a t i p o h
7436	1987	Kasim et al. 1987	2471	1987	atipoh	atipoh	a t i p o h	atipoh	a t i p o h
7461	1987	Kasim et al. 1987	2480	1987	enaq	ena'	e n a '	enaʔ	e n a ʔ
7462	1987	Kasim et al. 1987	2480	1987	enaq	ena'	e n a '	enaʔ	e n a ʔ
7484	1987	Kasim et al. 1987	2488	1987	yapE'ap	yapE'ap	y a p E ' a p	japɛʔap	j a p ɛ ʔ a p
7485	1987	Kasim et al. 1987	2488	1987	yapE'ap	yapE'ap	y a p E ' a p	japɛʔap	j a p ɛ ʔ a p
7501	1987	Kasim et al. 1987	2497	1987	ikie	ikie	i k i e	ikie	i k i e
7502	1987	Kasim et al. 1987	2497	1987	ikie	ikie	i k i e	ikie	i k i e
7530	1987	Kasim et al. 1987	2508	1987	ku	ku	k u	ku	k u
7531	1987	Kasim et al. 1987	2508	1987	ku	ku	k u	ku	k u
7581	1987	Kasim et al. 1987	2533	1987	taun	taun	t a u n	taun	t a u n
7582	1987	Kasim et al. 1987	2533	1987	tahun	tahun	t a h u n	tahun	t a h u n
7611	1987	Kasim et al. 1987	2539	1987	oq	o'	o '	oʔ	o ʔ
7615	1987	Kasim et al. 1987	2541	1987	ari	ari	a r i	ari	a r i
7616	1987	Kasim et al. 1987	2541	1987	ari	ari	a r i	ari	a r i
